step,loss,mean_reward,mean_quality,mean_cost_usd,policy_entropy_nats,val_quality,val_cost_usd,val_action_entropy_bits
9263,0.002224,0.813477,0.813477,0.007952,0.040179,0.806860,0.007993,0.117840
9264,0.002325,0.791992,0.791992,0.007745,0.030482,0.806860,0.007993,0.117840
9265,0.000874,0.805664,0.805664,0.008132,0.028441,0.806860,0.007993,0.117840
9266,0.002657,0.829492,0.829492,0.007984,0.030905,0.806860,0.007993,0.117840
9267,0.009536,0.787109,0.787109,0.007805,0.040786,0.806860,0.007993,0.117840
9268,0.000010,0.780273,0.780273,0.007918,0.009096,0.806860,0.007993,0.117840
9269,-0.024549,0.801758,0.801758,0.007983,0.014951,0.806860,0.007993,0.117840
9270,-0.001711,0.847656,0.847656,0.007980,0.031058,0.806860,0.007993,0.117840
9271,0.000053,0.831055,0.831055,0.007622,0.030753,0.806860,0.007993,0.117840
9272,-0.000479,0.834961,0.834961,0.007882,0.011689,0.806860,0.007993,0.117840
9273,0.001466,0.820703,0.820703,0.007950,0.020954,0.806860,0.007993,0.117840
9274,0.000929,0.818164,0.818164,0.008266,0.012855,0.806860,0.007993,0.117840
9275,0.001386,0.814453,0.814453,0.007775,0.020697,0.806860,0.007993,0.117840
9276,0.002098,0.769141,0.769141,0.007686,0.025167,0.806860,0.007993,0.117840
9277,0.000230,0.781250,0.781250,0.007796,0.029217,0.806860,0.007993,0.117840
9278,-0.002861,0.822266,0.822266,0.007330,0.016846,0.806860,0.007993,0.117840
9279,-0.008467,0.796875,0.796875,0.007820,0.040993,0.806860,0.007993,0.117840
9280,0.001445,0.838867,0.838867,0.008045,0.028618,0.806860,0.007993,0.117840
9281,0.000057,0.772461,0.772461,0.007812,0.017702,0.806860,0.007993,0.117840
9282,0.001503,0.825195,0.825195,0.007854,0.030230,0.806860,0.007993,0.117840
9283,-0.007221,0.827148,0.827148,0.007874,0.041850,0.806860,0.007993,0.117840
9284,0.000441,0.829102,0.829102,0.007894,0.023620,0.806860,0.007993,0.117840
9285,0.003549,0.816406,0.816406,0.007940,0.024785,0.806860,0.007993,0.117840
9286,0.002048,0.791992,0.791992,0.007802,0.007022,0.806860,0.007993,0.117840
9287,0.009080,0.767969,0.767969,0.007929,0.048349,0.806860,0.007993,0.117840
9288,0.008030,0.767578,0.767578,0.007772,0.038855,0.806860,0.007993,0.117840
9289,-0.016422,0.809570,0.809570,0.007993,0.030632,0.806860,0.007993,0.117840
9290,0.000830,0.794922,0.794922,0.007711,0.017127,0.806860,0.007993,0.117840
9291,-0.000025,0.804102,0.804102,0.008017,0.034552,0.806860,0.007993,0.117840
9292,-0.002537,0.798437,0.798437,0.007945,0.031539,0.806860,0.007993,0.117840
9293,0.002712,0.821289,0.821289,0.007913,0.021261,0.806860,0.007993,0.117840
9294,0.002385,0.822266,0.822266,0.007631,0.034425,0.806860,0.007993,0.117840
9295,0.003621,0.796875,0.796875,0.007909,0.020928,0.806860,0.007993,0.117840
9296,0.000981,0.803711,0.803711,0.007979,0.027523,0.806860,0.007993,0.117840
9297,0.000453,0.791992,0.791992,0.008103,0.051713,0.806860,0.007993,0.117840
9298,-0.000798,0.803320,0.803320,0.008319,0.018532,0.806860,0.007993,0.117840
9299,0.002946,0.794922,0.794922,0.007855,0.031247,0.806860,0.007993,0.117840
9300,0.008663,0.781250,0.781250,0.008003,0.034987,0.806860,0.007993,0.117840
9301,0.002921,0.784180,0.784180,0.007744,0.021010,0.806860,0.007993,0.117840
9302,0.004967,0.797852,0.797852,0.007580,0.028080,0.806860,0.007993,0.117840
9303,0.001650,0.828125,0.828125,0.008018,0.025178,0.806860,0.007993,0.117840
9304,-0.003219,0.818359,0.818359,0.008270,0.020267,0.806860,0.007993,0.117840
9305,0.002415,0.829102,0.829102,0.008191,0.023767,0.806860,0.007993,0.117840
9306,-0.002696,0.785156,0.785156,0.007427,0.049525,0.806860,0.007993,0.117840
9307,0.008271,0.786133,0.786133,0.008040,0.040146,0.806860,0.007993,0.117840
9308,-0.011156,0.797852,0.797852,0.007792,0.024423,0.806860,0.007993,0.117840
9309,0.002347,0.823242,0.823242,0.007844,0.028983,0.806860,0.007993,0.117840
9310,-0.001989,0.820312,0.820312,0.007928,0.016835,0.806860,0.007993,0.117840
9311,0.001208,0.774414,0.774414,0.007915,0.020459,0.806860,0.007993,0.117840
9312,0.007602,0.793945,0.793945,0.007543,0.047683,0.806860,0.007993,0.117840
9313,-0.000728,0.822266,0.822266,0.008364,0.011996,0.806860,0.007993,0.117840
9314,-0.000059,0.796875,0.796875,0.008299,0.011240,0.806860,0.007993,0.117840
9315,0.000945,0.827930,0.827930,0.007518,0.057607,0.806860,0.007993,0.117840
9316,-0.000556,0.789062,0.789062,0.007786,0.014731,0.806860,0.007993,0.117840
9317,-0.000169,0.778320,0.778320,0.008222,0.014682,0.806860,0.007993,0.117840
9318,-0.000326,0.775391,0.775391,0.008284,0.011238,0.806860,0.007993,0.117840
9319,0.003209,0.806055,0.806055,0.007702,0.035010,0.806860,0.007993,0.117840
9320,0.005490,0.855469,0.855469,0.007910,0.027577,0.806860,0.007993,0.117840
9321,0.002983,0.824219,0.824219,0.007969,0.042730,0.806860,0.007993,0.117840
9322,-0.000496,0.813477,0.813477,0.008040,0.043249,0.806860,0.007993,0.117840
9323,-0.001989,0.825195,0.825195,0.007740,0.016612,0.806860,0.007993,0.117840
9324,0.005106,0.806641,0.806641,0.008015,0.039082,0.806860,0.007993,0.117840
9325,0.001703,0.799805,0.799805,0.008089,0.030572,0.806860,0.007993,0.117840
9326,-0.008672,0.795898,0.795898,0.008099,0.029670,0.806860,0.007993,0.117840
9327,-0.011376,0.816406,0.816406,0.008267,0.051418,0.806860,0.007993,0.117840
9328,0.003120,0.808398,0.808398,0.008401,0.044692,0.806860,0.007993,0.117840
9329,-0.001636,0.809570,0.809570,0.008466,0.015943,0.806860,0.007993,0.117840
9330,0.004645,0.811523,0.811523,0.007871,0.052868,0.806860,0.007993,0.117840
9331,0.003444,0.796875,0.796875,0.007750,0.024858,0.806860,0.007993,0.117840
9332,0.004633,0.797852,0.797852,0.008215,0.030171,0.806860,0.007993,0.117840
9333,0.003392,0.800781,0.800781,0.007504,0.038411,0.806860,0.007993,0.117840
9334,0.003500,0.822266,0.822266,0.007540,0.023943,0.806860,0.007993,0.117840
9335,0.000095,0.785156,0.785156,0.007966,0.037011,0.806860,0.007993,0.117840
9336,-0.000219,0.811523,0.811523,0.008300,0.008461,0.806860,0.007993,0.117840
9337,0.004445,0.826172,0.826172,0.007795,0.042334,0.806860,0.007993,0.117840
9338,0.000376,0.836914,0.836914,0.007828,0.019142,0.806860,0.007993,0.117840
9339,0.004388,0.789062,0.789062,0.008284,0.041888,0.806860,0.007993,0.117840
9340,0.001298,0.798242,0.798242,0.008306,0.046204,0.806860,0.007993,0.117840
9341,-0.000402,0.794531,0.794531,0.008235,0.011828,0.806860,0.007993,0.117840
9342,-0.015656,0.835938,0.835938,0.008041,0.015019,0.806860,0.007993,0.117840
9343,0.000973,0.769531,0.769531,0.008116,0.017739,0.806860,0.007993,0.117840
9344,0.005333,0.794922,0.794922,0.007724,0.057347,0.806860,0.007993,0.117840
9345,0.005537,0.818945,0.818945,0.008173,0.023377,0.806860,0.007993,0.117840
9346,0.001963,0.806641,0.806641,0.007639,0.019619,0.806860,0.007993,0.117840
9347,0.001513,0.794922,0.794922,0.007815,0.033941,0.806860,0.007993,0.117840
9348,0.001921,0.816406,0.816406,0.008035,0.047550,0.806860,0.007993,0.117840
9349,0.000602,0.838867,0.838867,0.008434,0.016266,0.806860,0.007993,0.117840
9350,-0.003344,0.801758,0.801758,0.007867,0.057878,0.806860,0.007993,0.117840
9351,0.003713,0.798828,0.798828,0.008149,0.057311,0.806860,0.007993,0.117840
9352,0.003957,0.812500,0.812500,0.008064,0.036692,0.806860,0.007993,0.117840
9353,0.001881,0.817383,0.817383,0.007715,0.011236,0.806860,0.007993,0.117840
9354,-0.000628,0.811523,0.811523,0.007971,0.023652,0.806860,0.007993,0.117840
9355,0.000850,0.822266,0.822266,0.008211,0.019158,0.806860,0.007993,0.117840
9356,-0.017250,0.780273,0.780273,0.007923,0.045796,0.806860,0.007993,0.117840
9357,0.004719,0.771875,0.771875,0.008099,0.019802,0.806860,0.007993,0.117840
9358,0.006714,0.818359,0.818359,0.007947,0.045203,0.806860,0.007993,0.117840
9359,0.003724,0.815430,0.815430,0.008021,0.033404,0.806860,0.007993,0.117840
9360,0.005618,0.815039,0.815039,0.008036,0.047842,0.806860,0.007993,0.117840
9361,0.006203,0.845703,0.845703,0.007998,0.039326,0.806860,0.007993,0.117840
9362,-0.001501,0.827148,0.827148,0.007583,0.008223,0.806860,0.007993,0.117840
9363,0.005363,0.750000,0.750000,0.007767,0.035918,0.806860,0.007993,0.117840
9364,0.004233,0.844727,0.844727,0.007842,0.043529,0.806860,0.007993,0.117840
9365,0.007164,0.779297,0.779297,0.008272,0.052709,0.806860,0.007993,0.117840
9366,0.004940,0.781836,0.781836,0.007989,0.044032,0.806860,0.007993,0.117840
9367,0.002122,0.797461,0.797461,0.007709,0.032404,0.806860,0.007993,0.117840
9368,-0.012040,0.798828,0.798828,0.007550,0.003730,0.806860,0.007993,0.117840
9369,-0.004869,0.783203,0.783203,0.007837,0.025846,0.806860,0.007993,0.117840
9370,0.003312,0.838867,0.838867,0.007814,0.031388,0.806860,0.007993,0.117840
9371,-0.000247,0.839258,0.839258,0.007704,0.023973,0.806860,0.007993,0.117840
9372,0.001967,0.791016,0.791016,0.007713,0.015892,0.806860,0.007993,0.117840
9373,0.004785,0.795898,0.795898,0.008020,0.035716,0.806860,0.007993,0.117840
9374,0.005972,0.788086,0.788086,0.008304,0.028073,0.806860,0.007993,0.117840
9375,0.003345,0.810547,0.810547,0.007763,0.020034,0.806860,0.007993,0.117840
9376,0.000615,0.831055,0.831055,0.007684,0.008612,0.806860,0.007993,0.117840
9377,-0.002151,0.805664,0.805664,0.007961,0.008055,0.806860,0.007993,0.117840
9378,0.005019,0.783203,0.783203,0.007526,0.031097,0.806860,0.007993,0.117840
9379,0.000981,0.873047,0.873047,0.007845,0.011996,0.806860,0.007993,0.117840
9380,0.002691,0.824219,0.824219,0.007652,0.028347,0.806860,0.007993,0.117840
9381,0.000836,0.858398,0.858398,0.007729,0.020275,0.806860,0.007993,0.117840
9382,0.000898,0.830078,0.830078,0.007958,0.035028,0.806860,0.007993,0.117840
9383,0.004326,0.754883,0.754883,0.007925,0.033599,0.806860,0.007993,0.117840
9384,0.004179,0.791016,0.791016,0.007559,0.055843,0.806860,0.007993,0.117840
9385,0.008144,0.796289,0.796289,0.007717,0.053048,0.806860,0.007993,0.117840
9386,0.003247,0.814453,0.814453,0.008002,0.021715,0.806860,0.007993,0.117840
9387,-0.000503,0.839844,0.839844,0.007686,0.008382,0.806860,0.007993,0.117840
9388,-0.001879,0.816406,0.816406,0.007786,0.018611,0.806860,0.007993,0.117840
9389,-0.000273,0.805664,0.805664,0.007741,0.019506,0.806860,0.007993,0.117840
9390,0.002789,0.830078,0.830078,0.008393,0.025895,0.806860,0.007993,0.117840
9391,0.001920,0.824219,0.824219,0.007898,0.021408,0.806860,0.007993,0.117840
9392,0.002664,0.804688,0.804688,0.007948,0.019456,0.806860,0.007993,0.117840
9393,0.002412,0.803711,0.803711,0.008079,0.033432,0.806860,0.007993,0.117840
9394,-0.006414,0.826172,0.826172,0.008226,0.022527,0.806860,0.007993,0.117840
9395,0.005075,0.792969,0.792969,0.007658,0.035453,0.806860,0.007993,0.117840
9396,-0.001459,0.839844,0.839844,0.008098,0.034082,0.806860,0.007993,0.117840
9397,-0.000537,0.790039,0.790039,0.008086,0.011830,0.806860,0.007993,0.117840
9398,0.003983,0.802734,0.802734,0.008049,0.015853,0.806860,0.007993,0.117840
9399,-0.014642,0.811328,0.811328,0.008167,0.022226,0.806860,0.007993,0.117840
9400,0.003864,0.787109,0.787109,0.008078,0.023766,0.806860,0.007993,0.117840
9401,-0.008296,0.808594,0.808594,0.007910,0.015829,0.806860,0.007993,0.117840
9402,0.000092,0.804688,0.804688,0.007974,0.010672,0.806860,0.007993,0.117840
9403,0.002778,0.800781,0.800781,0.008272,0.027708,0.806860,0.007993,0.117840
9404,0.000627,0.813477,0.813477,0.007931,0.017458,0.806860,0.007993,0.117840
9405,0.001453,0.825195,0.825195,0.007609,0.015533,0.806860,0.007993,0.117840
9406,0.002150,0.790039,0.790039,0.007575,0.023288,0.806860,0.007993,0.117840
9407,0.001829,0.830078,0.830078,0.007778,0.022608,0.806860,0.007993,0.117840
9408,0.000472,0.829102,0.829102,0.007930,0.027357,0.806860,0.007993,0.117840
9409,-0.006212,0.805664,0.805664,0.007626,0.032292,0.806860,0.007993,0.117840
9410,-0.021582,0.814844,0.814844,0.008018,0.026706,0.806860,0.007993,0.117840
9411,0.004055,0.791016,0.791016,0.007737,0.019433,0.806860,0.007993,0.117840
9412,0.006027,0.819336,0.819336,0.007897,0.034828,0.806860,0.007993,0.117840
9413,-0.000054,0.833984,0.833984,0.007479,0.001878,0.806860,0.007993,0.117840
9414,0.004339,0.823242,0.823242,0.007996,0.017143,0.806860,0.007993,0.117840
9415,0.005759,0.794922,0.794922,0.007987,0.035591,0.806860,0.007993,0.117840
9416,0.001017,0.833203,0.833203,0.007594,0.023504,0.806860,0.007993,0.117840
9417,0.000934,0.833008,0.833008,0.008020,0.018198,0.806860,0.007993,0.117840
9418,-0.004828,0.817383,0.817383,0.007887,0.018331,0.806860,0.007993,0.117840
9419,-0.035179,0.758789,0.758789,0.007836,0.016168,0.806860,0.007993,0.117840
9420,-0.002315,0.809570,0.809570,0.007896,0.036965,0.806860,0.007993,0.117840
9421,0.000969,0.823242,0.823242,0.008156,0.031410,0.806860,0.007993,0.117840
9422,0.002174,0.812500,0.812500,0.007881,0.014181,0.806860,0.007993,0.117840
9423,0.002466,0.785156,0.785156,0.007974,0.034090,0.806860,0.007993,0.117840
9424,0.001483,0.790039,0.790039,0.008158,0.016427,0.806860,0.007993,0.117840
9425,0.004427,0.801758,0.801758,0.008426,0.039055,0.806860,0.007993,0.117840
9426,0.002175,0.833008,0.833008,0.007677,0.027388,0.806860,0.007993,0.117840
9427,0.001604,0.849219,0.849219,0.008068,0.015808,0.806860,0.007993,0.117840
9428,0.005228,0.814453,0.814453,0.008198,0.027725,0.806860,0.007993,0.117840
9429,0.001801,0.795898,0.795898,0.008132,0.024196,0.806860,0.007993,0.117840
9430,-0.007305,0.799805,0.799805,0.008084,0.034578,0.806860,0.007993,0.117840
9431,0.004197,0.838867,0.838867,0.007968,0.034645,0.806860,0.007993,0.117840
9432,-0.000212,0.803711,0.803711,0.008443,0.029452,0.806860,0.007993,0.117840
9433,0.001938,0.824219,0.824219,0.007992,0.029381,0.806860,0.007993,0.117840
9434,0.001671,0.815430,0.815430,0.008049,0.018358,0.806860,0.007993,0.117840
9435,0.000048,0.831055,0.831055,0.007783,0.031722,0.806860,0.007993,0.117840
9436,0.001213,0.781641,0.781641,0.008153,0.024446,0.806860,0.007993,0.117840
9437,0.001349,0.806641,0.806641,0.008117,0.019705,0.806860,0.007993,0.117840
9438,-0.019616,0.752930,0.752930,0.007638,0.019629,0.806860,0.007993,0.117840
9439,0.001973,0.790039,0.790039,0.007777,0.022988,0.806860,0.007993,0.117840
9440,-0.000499,0.826172,0.826172,0.007936,0.038475,0.806860,0.007993,0.117840
9441,0.006309,0.824219,0.824219,0.007497,0.044234,0.806860,0.007993,0.117840
9442,0.004685,0.787305,0.787305,0.008230,0.032294,0.806860,0.007993,0.117840
9443,0.003975,0.809961,0.809961,0.007790,0.052052,0.806860,0.007993,0.117840
9444,0.005400,0.804688,0.804688,0.008138,0.038390,0.806860,0.007993,0.117840
9445,0.002545,0.788477,0.788477,0.007739,0.018538,0.806860,0.007993,0.117840
9446,0.005297,0.797852,0.797852,0.007855,0.033000,0.806860,0.007993,0.117840
9447,0.004089,0.789062,0.789062,0.007424,0.023792,0.806860,0.007993,0.117840
9448,0.000264,0.811523,0.811523,0.007670,0.022435,0.806860,0.007993,0.117840
9449,0.004835,0.800781,0.800781,0.007975,0.033190,0.806860,0.007993,0.117840
9450,0.003990,0.841797,0.841797,0.007493,0.031700,0.806860,0.007993,0.117840
9451,-0.015005,0.802930,0.802930,0.008159,0.031719,0.806860,0.007993,0.117840
9452,-0.004100,0.828125,0.828125,0.007970,0.017076,0.806860,0.007993,0.117840
9453,0.002377,0.813477,0.813477,0.007878,0.024170,0.806860,0.007993,0.117840
9454,0.005403,0.799805,0.799805,0.007856,0.032040,0.806860,0.007993,0.117840
9455,0.000995,0.819336,0.819336,0.008144,0.025239,0.806860,0.007993,0.117840
9456,-0.003781,0.807617,0.807617,0.007947,0.022140,0.806860,0.007993,0.117840
9457,0.000499,0.812500,0.812500,0.007581,0.020741,0.806860,0.007993,0.117840
9458,0.000561,0.800781,0.800781,0.008355,0.033668,0.806860,0.007993,0.117840
9459,-0.000353,0.815820,0.815820,0.008210,0.010505,0.806860,0.007993,0.117840
9460,0.003094,0.804102,0.804102,0.007853,0.030439,0.806860,0.007993,0.117840
9461,0.002750,0.826172,0.826172,0.007556,0.020747,0.806860,0.007993,0.117840
9462,-0.000537,0.783203,0.783203,0.007849,0.013822,0.806860,0.007993,0.117840
9463,-0.000257,0.781250,0.781250,0.007756,0.005312,0.806860,0.007993,0.117840
9464,0.000958,0.814844,0.814844,0.007869,0.010161,0.806860,0.007993,0.117840
9465,0.003439,0.825195,0.825195,0.008057,0.018925,0.806860,0.007993,0.117840
9466,0.004915,0.794922,0.794922,0.007763,0.032626,0.806860,0.007993,0.117840
9467,-0.000491,0.797852,0.797852,0.008117,0.032254,0.806860,0.007993,0.117840
9468,0.012819,0.772461,0.772461,0.007684,0.062874,0.806860,0.007993,0.117840
9469,0.003354,0.824219,0.824219,0.008033,0.040129,0.806860,0.007993,0.117840
9470,-0.000083,0.785156,0.785156,0.007951,0.029849,0.806860,0.007993,0.117840
9471,0.007637,0.796875,0.796875,0.008051,0.045434,0.806860,0.007993,0.117840
9472,-0.000128,0.768164,0.768164,0.007998,0.028236,0.806860,0.007993,0.117840
9473,0.001074,0.794336,0.794336,0.008048,0.017046,0.806860,0.007993,0.117840
9474,0.004131,0.853516,0.853516,0.007492,0.058604,0.806860,0.007993,0.117840
9475,0.004536,0.810547,0.810547,0.007706,0.043648,0.806860,0.007993,0.117840
9476,-0.005561,0.829102,0.829102,0.007897,0.027817,0.806860,0.007993,0.117840
9477,0.001997,0.773438,0.773438,0.007874,0.020209,0.806860,0.007993,0.117840
9478,0.002263,0.799805,0.799805,0.008049,0.036162,0.806860,0.007993,0.117840
9479,0.003829,0.790039,0.790039,0.007715,0.028028,0.806860,0.007993,0.117840
9480,0.002537,0.828125,0.828125,0.007976,0.023587,0.806860,0.007993,0.117840
9481,0.004775,0.801758,0.801758,0.007995,0.028536,0.806860,0.007993,0.117840
9482,0.009141,0.825781,0.825781,0.008015,0.066092,0.806860,0.007993,0.117840
9483,0.002349,0.850586,0.850586,0.007859,0.024065,0.806860,0.007993,0.117840
9484,-0.000119,0.824219,0.824219,0.007928,0.034784,0.806860,0.007993,0.117840
9485,-0.015482,0.820312,0.820312,0.007949,0.041000,0.806860,0.007993,0.117840
9486,0.002915,0.789062,0.789062,0.007647,0.025183,0.806860,0.007993,0.117840
9487,0.000395,0.767578,0.767578,0.008088,0.009471,0.806860,0.007993,0.117840
9488,0.005355,0.801172,0.801172,0.007820,0.030544,0.806860,0.007993,0.117840
9489,-0.000922,0.803711,0.803711,0.007806,0.012911,0.806860,0.007993,0.117840
9490,-0.000060,0.805664,0.805664,0.008028,0.001238,0.806860,0.007993,0.117840
9491,0.001886,0.807617,0.807617,0.007885,0.041135,0.806860,0.007993,0.117840
9492,0.002373,0.830078,0.830078,0.007837,0.004764,0.806860,0.007993,0.117840
9493,-0.000204,0.807617,0.807617,0.007554,0.043967,0.806860,0.007993,0.117840
9494,0.006682,0.812891,0.812891,0.007906,0.054008,0.806860,0.007993,0.117840
9495,0.001160,0.809961,0.809961,0.007857,0.018357,0.806860,0.007993,0.117840
9496,0.003237,0.838477,0.838477,0.008217,0.036861,0.806860,0.007993,0.117840
9497,0.002467,0.819922,0.819922,0.007915,0.032460,0.806860,0.007993,0.117840
9498,-0.001031,0.796875,0.796875,0.007822,0.020999,0.806860,0.007993,0.117840
9499,0.001243,0.822266,0.822266,0.008153,0.014260,0.806860,0.007993,0.117840
9500,0.002950,0.803711,0.803711,0.007863,0.009617,0.806814,0.008001,0.113470
9501,0.004705,0.810547,0.810547,0.007915,0.059333,0.806814,0.008001,0.113470
9502,-0.011462,0.814062,0.814062,0.007945,0.037826,0.806814,0.008001,0.113470
9503,0.003025,0.813477,0.813477,0.007960,0.025824,0.806814,0.008001,0.113470
9504,0.003088,0.813477,0.813477,0.007519,0.057094,0.806814,0.008001,0.113470
9505,-0.000599,0.806641,0.806641,0.007421,0.015371,0.806814,0.008001,0.113470
9506,0.002943,0.795898,0.795898,0.008131,0.030617,0.806814,0.008001,0.113470
9507,-0.002573,0.789062,0.789062,0.007891,0.033101,0.806814,0.008001,0.113470
9508,0.003235,0.837305,0.837305,0.008082,0.041652,0.806814,0.008001,0.113470
9509,-0.000256,0.805664,0.805664,0.008138,0.009363,0.806814,0.008001,0.113470
9510,-0.003076,0.805664,0.805664,0.008073,0.030105,0.806814,0.008001,0.113470
9511,0.007177,0.769531,0.769531,0.007890,0.060436,0.806814,0.008001,0.113470
9512,0.002700,0.811523,0.811523,0.008281,0.029519,0.806814,0.008001,0.113470
9513,0.003109,0.828125,0.828125,0.007814,0.019007,0.806814,0.008001,0.113470
9514,0.000145,0.830078,0.830078,0.007701,0.014880,0.806814,0.008001,0.113470
9515,0.001545,0.821289,0.821289,0.007754,0.030043,0.806814,0.008001,0.113470
9516,0.003820,0.790039,0.790039,0.007830,0.024832,0.806814,0.008001,0.113470
9517,0.003518,0.792969,0.792969,0.007833,0.025602,0.806814,0.008001,0.113470
9518,0.008256,0.826172,0.826172,0.007675,0.050626,0.806814,0.008001,0.113470
9519,0.006619,0.789258,0.789258,0.007709,0.055421,0.806814,0.008001,0.113470
9520,0.005974,0.818359,0.818359,0.007618,0.042334,0.806814,0.008001,0.113470
9521,0.000325,0.802734,0.802734,0.008106,0.005932,0.806814,0.008001,0.113470
9522,0.002430,0.829102,0.829102,0.007456,0.036681,0.806814,0.008001,0.113470
9523,0.006379,0.809180,0.809180,0.008006,0.044015,0.806814,0.008001,0.113470
9524,-0.000557,0.789062,0.789062,0.007997,0.012208,0.806814,0.008001,0.113470
9525,0.006849,0.798828,0.798828,0.008252,0.044097,0.806814,0.008001,0.113470
9526,-0.011546,0.802734,0.802734,0.007885,0.015703,0.806814,0.008001,0.113470
9527,0.003726,0.798828,0.798828,0.007947,0.038049,0.806814,0.008001,0.113470
9528,0.002507,0.811523,0.811523,0.008075,0.032810,0.806814,0.008001,0.113470
9529,0.003461,0.801172,0.801172,0.007854,0.023637,0.806814,0.008001,0.113470
9530,0.004969,0.793945,0.793945,0.007654,0.048799,0.806814,0.008001,0.113470
9531,-0.001555,0.790039,0.790039,0.007738,0.031548,0.806814,0.008001,0.113470
9532,0.002381,0.834961,0.834961,0.007739,0.014156,0.806814,0.008001,0.113470
9533,0.001769,0.838867,0.838867,0.008128,0.019434,0.806814,0.008001,0.113470
9534,0.003586,0.806641,0.806641,0.007964,0.009826,0.806814,0.008001,0.113470
9535,-0.002251,0.832617,0.832617,0.008045,0.027825,0.806814,0.008001,0.113470
9536,0.005024,0.789062,0.789062,0.007672,0.044515,0.806814,0.008001,0.113470
9537,-0.011052,0.761719,0.761719,0.008081,0.048586,0.806814,0.008001,0.113470
9538,0.001972,0.787109,0.787109,0.008159,0.011811,0.806814,0.008001,0.113470
9539,0.002864,0.799805,0.799805,0.008011,0.027499,0.806814,0.008001,0.113470
9540,0.003426,0.806641,0.806641,0.007929,0.029791,0.806814,0.008001,0.113470
9541,0.006370,0.802734,0.802734,0.007850,0.037664,0.806814,0.008001,0.113470
9542,-0.011158,0.780273,0.780273,0.007853,0.019137,0.806814,0.008001,0.113470
9543,-0.012883,0.788086,0.788086,0.007734,0.013624,0.806814,0.008001,0.113470
9544,0.003984,0.797852,0.797852,0.008015,0.027603,0.806814,0.008001,0.113470
9545,0.001022,0.833008,0.833008,0.007569,0.035472,0.806814,0.008001,0.113470
9546,-0.000551,0.810352,0.810352,0.008097,0.040967,0.806814,0.008001,0.113470
9547,0.000575,0.804688,0.804688,0.007985,0.015595,0.806814,0.008001,0.113470
9548,0.004641,0.841797,0.841797,0.007677,0.045781,0.806814,0.008001,0.113470
9549,-0.000117,0.824219,0.824219,0.008450,0.005475,0.806814,0.008001,0.113470
9550,0.005016,0.797852,0.797852,0.008293,0.028822,0.806814,0.008001,0.113470
9551,-0.006363,0.786133,0.786133,0.008112,0.013105,0.806814,0.008001,0.113470
9552,0.002245,0.790234,0.790234,0.007978,0.027906,0.806814,0.008001,0.113470
9553,0.004187,0.828125,0.828125,0.007603,0.025952,0.806814,0.008001,0.113470
9554,0.005005,0.812500,0.812500,0.008241,0.033470,0.806814,0.008001,0.113470
9555,-0.000328,0.831641,0.831641,0.008604,0.008763,0.806814,0.008001,0.113470
9556,0.001014,0.834961,0.834961,0.007725,0.013957,0.806814,0.008001,0.113470
9557,0.008281,0.793945,0.793945,0.007893,0.018602,0.806814,0.008001,0.113470
9558,0.001123,0.823242,0.823242,0.007984,0.027569,0.806814,0.008001,0.113470
9559,0.002338,0.852539,0.852539,0.007712,0.022263,0.806814,0.008001,0.113470
9560,-0.000153,0.791992,0.791992,0.007773,0.005117,0.806814,0.008001,0.113470
9561,-0.025116,0.768164,0.768164,0.007953,0.015024,0.806814,0.008001,0.113470
9562,0.002838,0.779688,0.779688,0.008023,0.035881,0.806814,0.008001,0.113470
9563,-0.011368,0.814453,0.814453,0.008231,0.013662,0.806814,0.008001,0.113470
9564,0.000296,0.806641,0.806641,0.008027,0.012449,0.806814,0.008001,0.113470
9565,0.001310,0.777344,0.777344,0.007718,0.022999,0.806814,0.008001,0.113470
9566,0.003221,0.849609,0.849609,0.007772,0.034764,0.806814,0.008001,0.113470
9567,-0.005011,0.830078,0.830078,0.008156,0.032067,0.806814,0.008001,0.113470
9568,0.003624,0.818359,0.818359,0.007985,0.032635,0.806814,0.008001,0.113470
9569,0.003399,0.796875,0.796875,0.007932,0.024798,0.806814,0.008001,0.113470
9570,0.000921,0.793945,0.793945,0.007771,0.017818,0.806814,0.008001,0.113470
9571,0.012610,0.789062,0.789062,0.007768,0.074260,0.806814,0.008001,0.113470
9572,0.004492,0.776367,0.776367,0.008183,0.027031,0.806814,0.008001,0.113470
9573,0.004416,0.768555,0.768555,0.008180,0.023944,0.806814,0.008001,0.113470
9574,0.000459,0.762695,0.762695,0.007728,0.047463,0.806814,0.008001,0.113470
9575,-0.024840,0.794922,0.794922,0.008120,0.020885,0.806814,0.008001,0.113470
9576,0.001639,0.828125,0.828125,0.007932,0.009919,0.806814,0.008001,0.113470
9577,0.002431,0.795508,0.795508,0.007772,0.031936,0.806814,0.008001,0.113470
9578,0.001228,0.818945,0.818945,0.007655,0.021048,0.806814,0.008001,0.113470
9579,-0.010109,0.816797,0.816797,0.007925,0.017302,0.806814,0.008001,0.113470
9580,0.004445,0.811523,0.811523,0.008513,0.035698,0.806814,0.008001,0.113470
9581,0.004571,0.833984,0.833984,0.007976,0.029702,0.806814,0.008001,0.113470
9582,-0.003475,0.761719,0.761719,0.008409,0.029897,0.806814,0.008001,0.113470
9583,-0.000592,0.791016,0.791016,0.007619,0.005350,0.806814,0.008001,0.113470
9584,0.000896,0.815430,0.815430,0.007996,0.018592,0.806814,0.008001,0.113470
